live_id,seq,block,song_id,performers,is_original,is_premiere,stage_type,version,medley_group,notes
20160131_ml3rd_nagoya,1,main,s_dreaming,ml_tsubasa;ml_kana;ml_mirai;ml_julia;ml_tamaki;ml_miya;ml_matsuri;ml_konomi;ml_megumi;ml_momoko,,false,,,,
20160131_ml3rd_nagoya,2,main,s_ml_0dinzhs,ml_julia;ml_megumi,true,false,,,,
20160131_ml3rd_nagoya,3,main,s_ml_0a6rfh5,ml_matsuri,true,false,,,,
20160131_ml3rd_nagoya,4,main,s_bouncingsmile,ml_tamaki,true,false,,,,
20160131_ml3rd_nagoya,5,main,s_ml_0pw5ssz,ml_momoko,true,false,,,,
20160131_ml3rd_nagoya,6,main,s_smilingcrescent,ml_miya;ml_tamaki,false,false,,,,
20160131_ml3rd_nagoya,7,main,s_eternalspiral,ml_kana;ml_mirai,false,false,,,,
20160131_ml3rd_nagoya,8,main,s_big,ml_momoko;ml_konomi,false,false,,,,
20160131_ml3rd_nagoya,9,main,s_growingstorm,ml_tsubasa;ml_mirai,,false,,,,
20160131_ml3rd_nagoya,10,main,s_ml_1i8uqqu,ml_miya,true,false,,,,
20160131_ml3rd_nagoya,11,main,s_ml_1gwe52l,ml_kana,true,false,,,,
20160131_ml3rd_nagoya,12,main,s_start,ml_mirai;ml_matsuri,false,false,,short,,
20160131_ml3rd_nagoya,13,main,s_iwant,ml_tsubasa;ml_megumi,false,false,,short,,
20160131_ml3rd_nagoya,14,main,s_765as_0e62b1l,ml_tamaki;ml_kana,false,false,,short,,
20160131_ml3rd_nagoya,15,main,s_99nights,ml_miya;ml_konomi,,false,,game,,
20160131_ml3rd_nagoya,16,main,s_961_0sw6nh9,ml_momoko;ml_julia,false,false,,game,,
20160131_ml3rd_nagoya,17,main,s_decided,ml_matsuri;ml_konomi,true,false,,,,
20160131_ml3rd_nagoya,18,main,s_ml_00ihggv,ml_mirai,true,false,,,,
20160131_ml3rd_nagoya,19,main,s_ml_1vlp592,ml_megumi,true,false,,,,
20160131_ml3rd_nagoya,20,main,s_ml_1gydch7,ml_matsuri;ml_julia;ml_kana,false,false,,,,
20160131_ml3rd_nagoya,21,main,s_ml_0s4v1ps,ml_miya;ml_megumi;ml_tamaki,false,false,,,,
20160131_ml3rd_nagoya,22,main,s_ml_0j2s9eq,ml_momoko;ml_tsubasa,false,false,,,,
20160131_ml3rd_nagoya,23,main,s_ml_1vl1nyl,ml_konomi,true,false,,,,
20160131_ml3rd_nagoya,24,main,s_ml_0trdalz,ml_julia,true,false,,,,
20160131_ml3rd_nagoya,25,main,s_believemychange,ml_tsubasa,true,false,,,,
20160131_ml3rd_nagoya,26,main,s_standingalive,ml_tsubasa;ml_kana,,false,,,,
20160131_ml3rd_nagoya,27,main,s_welcome,ml_tsubasa;ml_kana;ml_mirai;ml_julia;ml_tamaki;ml_miya;ml_matsuri;ml_konomi;ml_megumi;ml_momoko,,false,,,,
20160131_ml3rd_nagoya,28,main,s_thankyou,ml_tsubasa;ml_kana;ml_mirai;ml_julia;ml_tamaki;ml_miya;ml_matsuri;ml_konomi;ml_megumi;ml_momoko,,false,,,,
20160207_ml3rd_sendai,1,main,s_dreaming,ml_yuriko;ml_anna;ml_tsubasa;ml_serika;ml_shiho;ml_emily;ml_karen;ml_iku;ml_arisa;ml_nao,,false,,,,
20160207_ml3rd_sendai,2,main,s_chulover,ml_yuriko;ml_anna,true,false,,,,
20160207_ml3rd_sendai,3,main,s_showchng,ml_arisa,true,false,,,,
20160207_ml3rd_sendai,4,main,s_ml_0fuqdhy,ml_iku,true,false,,,,
20160207_ml3rd_sendai,5,main,s_ml_0wrn2y0,ml_nao,true,false,,,,
20160207_ml3rd_sendai,6,main,s_littletriparoundtheworld,ml_serika;ml_emily,false,false,,,,
20160207_ml3rd_sendai,7,main,s_ml_0cuc0qh,ml_karen;ml_iku,false,false,,,,
20160207_ml3rd_sendai,8,main,s_sentimentalvenus,ml_emily;ml_anna;ml_nao,false,false,,,,
20160207_ml3rd_sendai,9,main,s_standingalive,ml_shiho;ml_karen,,false,,,,
20160207_ml3rd_sendai,10,main,s_ml_17cw6ic,ml_serika,true,false,,,,
20160207_ml3rd_sendai,11,main,s_vivid,ml_anna,true,false,,,,
20160207_ml3rd_sendai,12,main,s_shinysmile,ml_tsubasa;ml_anna,,false,,game,,
20160207_ml3rd_sendai,13,main,s_dream,ml_emily;ml_karen,false,false,,game,,
20160207_ml3rd_sendai,14,main,s_765as_15l8a85,ml_iku;ml_arisa,false,false,,game,,
20160207_ml3rd_sendai,15,main,s_765as_1rrkinm,ml_nao;ml_serika,false,false,,short,,
20160207_ml3rd_sendai,16,main,s_vaultthatborderline,ml_shiho;ml_yuriko,false,false,,game,,
20160207_ml3rd_sendai,17,main,s_ml_1s24wuz,ml_nao;ml_arisa,false,false,,,,
20160207_ml3rd_sendai,18,main,s_lesson,ml_tsubasa,true,false,,,,
20160207_ml3rd_sendai,19,main,s_ml_0cfbo5j,ml_shiho,true,false,,,,
20160207_ml3rd_sendai,20,main,s_legendgirls,ml_yuriko;ml_serika,false,false,,,,
20160207_ml3rd_sendai,21,main,s_hello,ml_arisa;ml_tsubasa;ml_iku,false,false,,,,
20160207_ml3rd_sendai,22,main,s_pieceofcake,ml_shiho;ml_tsubasa,false,false,,,,
20160207_ml3rd_sendai,23,main,s_ml_0oxa024,ml_karen,true,false,,,,
20160207_ml3rd_sendai,24,main,s_ml_0qs0m6s,ml_emily,true,false,,,,
20160207_ml3rd_sendai,25,main,s_ml_0ekdjsf,ml_yuriko,true,false,,,,
20160207_ml3rd_sendai,26,main,s_ml_0uusn44,ml_yuriko;ml_anna,false,false,,,,
20160207_ml3rd_sendai,27,main,s_welcome,ml_yuriko;ml_anna;ml_tsubasa;ml_serika;ml_shiho;ml_emily;ml_karen;ml_iku;ml_arisa;ml_nao,,false,,,,
20160207_ml3rd_sendai,28,main,s_thankyou,ml_yuriko;ml_anna;ml_tsubasa;ml_serika;ml_shiho;ml_emily;ml_karen;ml_iku;ml_arisa;ml_nao,,false,,,,
20160312_ml3rd_osaka_d1,1,main,s_dreaming,ml_megumi;ml_nao;ml_mirai;ml_shizuka;ml_tsubasa;ml_julia;ml_serika;ml_minako;ml_anna;ml_rio;ml_umi;ml_elena;ml_sayoko;ml_chizuru,,false,,,,
20160312_ml3rd_osaka_d1,2,main,s_ml_0dinzhs,ml_julia;ml_megumi,true,false,,,,
20160312_ml3rd_osaka_d1,3,main,s_ml_17amfnb,ml_umi,true,false,,,,
20160312_ml3rd_osaka_d1,4,main,s_ml_1pjy6ex,ml_minako,true,false,,,,
20160312_ml3rd_osaka_d1,5,main,s_happydarling,ml_anna,true,false,,,,
20160312_ml3rd_osaka_d1,6,main,s_sentimentalvenus,ml_mirai;ml_tsubasa;ml_chizuru;ml_julia,false,false,,,,
20160312_ml3rd_osaka_d1,7,main,s_prettydreamer,ml_nao;ml_rio;ml_anna;ml_umi,false,false,,,,
20160312_ml3rd_osaka_d1,8,main,s_ml_1296run,ml_mirai,true,false,,,,
20160312_ml3rd_osaka_d1,9,main,s_birthday,ml_sayoko,true,false,,,,
20160312_ml3rd_osaka_d1,10,main,s_chulover,ml_anna;ml_mirai,false,false,,,,
20160312_ml3rd_osaka_d1,11,main,s_ml_1s24wuz,ml_nao;ml_umi,false,false,,,,
20160312_ml3rd_osaka_d1,12,main,s_ml_1cisyyv,ml_serika,true,false,,,,
20160312_ml3rd_osaka_d1,13,main,s_ml_1vlp592,ml_megumi,true,false,,,,
20160312_ml3rd_osaka_d1,14,main,s_765as_0cyq15o,ml_anna;ml_serika;ml_mirai,false,false,,short,,
20160312_ml3rd_osaka_d1,15,main,s_765as_168eu4l,ml_shizuka;ml_julia;ml_elena,false,false,,short,,
20160312_ml3rd_osaka_d1,16,main,s_megare,ml_minako;ml_megumi;ml_umi,,false,,game,,
20160312_ml3rd_osaka_d1,17,main,s_765as_06516fm,ml_tsubasa;ml_sayoko,false,false,,short,,
20160312_ml3rd_osaka_d1,18,main,s_765as_1vw6xud,ml_rio;ml_nao;ml_chizuru,,false,,game,,
20160312_ml3rd_osaka_d1,19,main,s_smilingcrescent,ml_serika;ml_elena,false,false,,,,
20160312_ml3rd_osaka_d1,20,main,s_ml_1xh82qa,ml_rio;ml_tsubasa,false,false,,,,
20160312_ml3rd_osaka_d1,21,main,s_ml_19ws6z9,ml_minako;ml_elena;ml_megumi,,false,,,,
20160312_ml3rd_osaka_d1,22,main,s_bluesymphony,ml_serika;ml_sayoko;ml_shizuka,false,false,,,,
20160312_ml3rd_osaka_d1,23,main,s_carnaval,ml_elena,true,false,,,,
20160312_ml3rd_osaka_d1,24,main,s_ml_0nwscl2,ml_chizuru,true,false,,,,
20160312_ml3rd_osaka_d1,25,main,s_bemyboy,ml_rio,true,false,,,,
20160312_ml3rd_osaka_d1,26,main,s_ml_0zz42vs,ml_julia,true,false,,,,
20160312_ml3rd_osaka_d1,27,main,s_personavoice,ml_chizuru;ml_shizuka,false,false,,,,
20160312_ml3rd_osaka_d1,28,main,s_believemychange,ml_tsubasa,true,false,,,,
